Z_slice,neuron_id,GlyT2_synapse_count,Gephyrin_synapse_count
85,46,0,0
85,47,0,0
85,48,0,0
85,49,0,0
85,50,0,0
85,51,0,0
85,52,5,5
85,53,0,0
85,54,1,37
85,55,0,0
85,56,0,0
85,57,0,0
85,58,0,0
86,1,0,0
86,2,0,0
86,3,0,0
86,4,0,0
86,5,0,0
86,6,0,0
86,7,0,0
86,8,0,2
86,9,0,0
86,10,25,3
86,11,13,1
86,12,8,9
86,13,0,0
86,14,69,24
86,15,143,39
86,16,15,1
86,17,6,0
86,18,99,4
86,19,2,11
86,20,2,0
86,21,4,1
86,22,4,17
86,23,57,3
86,24,6,10
86,25,0,0
86,26,0,0
86,27,95,99
86,28,0,0
86,29,0,0
86,30,233,99
86,31,0,0
86,32,0,0
86,33,40,93
86,34,0,0
86,35,0,0
86,36,0,0
86,37,0,0
86,38,0,0
86,39,0,0
86,40,0,0
86,41,0,0
86,42,0,0
86,43,0,0
86,44,0,0
86,45,0,0
86,46,0,0
86,47,0,0
87,1,0,0
87,2,0,0
87,3,0,0
87,4,0,1
87,5,0,0
87,6,9,1
87,7,0,0
87,8,96,7
87,9,17,3
87,10,5,1
87,11,4,26
87,12,9,1
87,13,3,1
87,14,60,4
87,15,7,7
87,16,0,0
87,17,0,0
87,18,0,0
87,19,0,0
87,20,0,0
87,21,99,86
87,22,0,0
87,23,0,0
87,24,240,110
87,25,0,0
87,26,0,0
87,27,0,0
87,28,0,0
87,29,0,0
87,30,0,0
87,31,306,87
87,32,0,0
87,33,0,0
87,34,0,0
87,35,0,0
87,36,0,0
87,37,0,0
87,38,0,0
87,39,0,0
87,40,0,0
87,41,0,0
88,1,0,0
88,2,89,7
88,3,5,2
88,4,3,27
88,5,72,6
88,6,28,9
88,7,0,0
88,8,0,0
88,9,0,0
88,10,0,0
88,11,0,0
88,12,0,0
88,13,0,0
88,14,109,81
88,15,0,0
88,16,0,0
88,17,0,0
88,18,0,0
88,19,0,0
88,20,0,0
88,21,0,0
88,22,0,0
88,23,0,0
88,24,0,0
88,25,0,0
88,26,0,0
88,27,0,0
88,28,0,0
88,29,0,0
88,30,0,0
88,31,0,0
88,32,0,0
88,33,0,0
88,34,0,0
88,35,0,0
88,36,0,0
88,37,0,0
88,38,0,0
89,1,0,0
89,2,0,0
89,3,0,0
89,4,0,0
89,5,81,66
89,6,0,0
89,7,0,0
89,8,0,0
89,9,0,0
89,10,0,0
89,11,110,146
89,12,0,0
89,13,0,0
89,14,165,48
89,15,0,0
89,16,0,0
89,17,0,0
89,18,0,0
89,19,0,0
89,20,167,60
89,21,0,0
89,22,0,0
89,23,0,0
89,24,0,0
89,25,208,40
89,26,0,62
89,27,0,0
89,28,0,0
89,29,2,33
89,30,0,0
89,31,0,0
89,32,0,0
89,33,0,0
89,34,0,0
90,1,0,0
90,2,0,0
90,3,0,0
90,4,0,0
90,5,0,0
90,6,0,0
90,7,0,0
90,8,0,0
90,9,0,0
90,10,0,0
90,11,0,0
90,12,0,0
90,13,0,0
90,14,0,0
90,15,0,0
90,16,212,78
90,17,0,0
90,18,264,21
90,19,24,35
90,20,0,0
90,21,0,0
90,22,73,17
90,23,0,0
90,24,198,56
90,25,0,0
90,26,0,0
90,27,76,22
90,28,0,0
90,29,0,47
90,30,0,0
90,31,0,20
90,32,0,0
90,33,0,18
90,34,0,0
90,35,0,0
90,36,0,0
90,37,0,0
91,1,0,0
91,2,82,40
91,3,0,0
91,4,0,0
91,5,0,0
91,6,0,0
91,7,161,95
91,8,0,0
91,9,0,0
91,10,0,0
91,11,0,0
91,12,0,0
91,13,0,0
91,14,0,0
91,15,0,0
91,16,0,0
91,17,0,0
91,18,0,0
91,19,0,0
91,20,0,0
91,21,0,0
91,22,1,30
91,23,0,16
91,24,0,0
91,25,271,71
91,26,0,0
91,27,0,78
91,28,0,0
91,29,0,0
91,30,0,0
91,31,0,0
91,32,0,0
91,33,0,0
91,34,0,0
91,35,0,0
91,36,0,0
92,1,0,0
92,2,87,41
92,3,0,0
92,4,0,0
92,5,0,0
92,6,0,0
92,7,0,0
92,8,0,0
92,9,0,0
92,10,0,0
92,11,140,83
92,12,0,0
92,13,0,0
92,14,0,0
92,15,0,0
92,16,95,67
92,17,0,0
92,18,0,0
92,19,0,0
92,20,0,0
92,21,0,0
92,22,0,0
92,23,0,0
92,24,0,0
92,25,1,16
92,26,0,0
92,27,0,143
92,28,0,0
92,29,0,0
92,30,0,0
92,31,0,0
92,32,0,0
92,33,0,0
92,34,0,0
93,1,0,0
93,2,0,0
93,3,0,0
93,4,86,46
93,5,0,0
93,6,0,0
93,7,0,0
93,8,0,0
93,9,0,0
93,10,0,0
93,11,0,0
93,12,0,0
93,13,0,0
93,14,0,0
93,15,97,48
93,16,0,0
93,17,0,0
93,18,88,118
93,19,0,0
93,20,0,0
93,21,156,67
93,22,0,0
93,23,0,0
93,24,106,67
93,25,0,0
93,26,0,0
93,27,0,0
93,28,0,0
93,29,0,0
93,30,0,0
93,31,0,0
93,32,0,0
93,33,0,0
93,34,0,0
93,35,0,0
93,36,1,18
93,37,0,0
93,38,1,53
93,39,0,0
93,40,0,126
93,41,0,0
93,42,2,92
93,43,0,0
93,44,0,0
93,45,0,0
93,46,0,0
93,47,0,0
93,48,0,0
94,1,85,46
94,2,0,0
94,3,113,56
94,4,0,0
94,5,0,0
94,6,0,0
94,7,0,0
94,8,0,0
94,9,0,0
94,10,0,0
94,11,84,96
94,12,0,0
94,13,0,0
94,14,0,0
94,15,102,84
94,16,0,0
94,17,117,63
94,18,0,0
94,19,0,0
94,20,0,0
94,21,0,0
94,22,0,0
94,23,384,24
94,24,0,0
94,25,0,0
94,26,0,0
94,27,0,0
94,28,0,0
94,29,0,0
94,30,1,24
94,31,0,0
94,32,0,0
94,33,0,0
94,34,0,0
94,35,0,0
94,36,0,0
94,37,0,0
94,38,0,0
94,39,0,0
94,40,0,0
94,41,0,0
95,1,0,0
95,2,0,0
95,3,117,76
95,4,0,0
95,5,0,0
95,6,0,0
95,7,0,0
95,8,0,0
95,9,0,0
95,10,0,0
95,11,0,0
95,12,0,0
95,13,0,0
95,14,0,0
95,15,0,0
95,16,0,0
95,17,0,0
95,18,0,0
95,19,0,0
95,20,0,0
95,21,41,84
95,22,0,0
95,23,0,0
95,24,324,37
95,25,0,70
95,26,0,0
95,27,0,0
95,28,0,0
95,29,0,0
95,30,1,100
95,31,120,104
95,32,0,0
95,33,0,0
95,34,0,0
95,35,0,0
95,36,0,6
95,37,0,0
95,38,0,0
96,1,1,12
96,2,0,0
96,3,0,0
96,4,0,0
96,5,0,0
96,6,0,0
96,7,0,0
96,8,0,0
96,9,0,0
96,10,0,0
96,11,0,0
96,12,0,0
96,13,0,0
96,14,0,0
96,15,0,0
96,16,0,0
96,17,0,0
96,18,0,0
96,19,347,53
96,20,0,0
96,21,0,0
96,22,0,0
96,23,0,0
96,24,0,0
96,25,0,0
96,26,145,40
96,27,53,88
96,28,30,10
96,29,0,0
96,30,0,0
96,31,0,0
96,32,0,0
96,33,0,0
96,34,0,0
96,35,0,6
96,36,0,0
96,37,0,0
96,38,0,0
97,1,1,4
97,2,0,0
97,3,104,45
97,4,0,0
97,5,0,0
97,6,0,0
97,7,0,0
97,8,120,107
97,9,0,0
97,10,0,0
97,11,0,0
97,12,0,0
97,13,0,0
97,14,0,0
97,15,0,0
97,16,0,0
97,17,0,0
97,18,0,0
97,19,0,0
97,20,0,0
97,21,127,52
97,22,0,0
97,23,0,0
97,24,0,0
97,25,0,0
97,26,0,0
97,27,0,0
97,28,0,0
97,29,0,0
97,30,0,0
97,31,0,0
97,32,0,0
97,33,0,0
97,34,17,207
97,35,0,0
97,36,203,50
97,37,79,99
97,38,0,0
97,39,0,0
97,40,0,0
97,41,0,0
97,42,0,0
97,43,0,0
97,44,0,0
97,45,0,0
97,46,0,0
97,47,0,0
97,48,0,0
97,49,0,0
97,50,0,0
97,51,0,0
97,52,0,0
97,53,0,0
97,54,0,0
98,1,0,0
98,2,0,0
98,3,0,0
98,4,0,0
98,5,98,98
98,6,0,0
98,7,0,0
98,8,0,0
98,9,0,0
98,10,0,0
98,11,0,0
98,12,0,0
98,13,93,67
98,14,0,0
98,15,0,0
98,16,0,0
98,17,140,47
98,18,0,0
98,19,0,0
98,20,0,0
98,21,0,0
98,22,211,22
98,23,0,0
98,24,0,0
98,25,0,0
98,26,0,0
98,27,24,84
98,28,0,0
98,29,0,0
98,30,0,0
98,31,0,0
98,32,13,62
98,33,0,0
98,34,94,35
98,35,46,45
98,36,0,0
98,37,0,155
98,38,267,66
98,39,0,97
98,40,32,62
98,41,0,0
98,42,0,0
98,43,0,0
98,44,0,0
98,45,0,0
98,46,0,0
98,47,0,0
98,48,0,0
98,49,0,0
98,50,0,0
99,1,1,2
99,2,0,0
99,3,0,0
99,4,0,0
99,5,0,0
99,6,0,0
99,7,0,0
99,8,0,0
99,9,0,0
99,10,0,0
99,11,0,0
99,12,104,66
99,13,0,0
99,14,0,0
99,15,143,59
99,16,0,0
99,17,0,0
99,18,0,0
99,19,0,0
99,20,0,0
99,21,0,0
99,22,0,0
99,23,0,0
99,24,78,91
99,25,0,0
99,26,0,0
99,27,0,0
99,28,15,62
99,29,0,0
99,30,0,0
99,31,0,166
99,32,2,69
99,33,146,81
99,34,27,2
99,35,0,0
99,36,0,0
99,37,0,0
99,38,0,0
99,39,0,0
99,40,0,0
99,41,0,0
100,1,1,3
100,2,0,0
100,3,0,0
100,4,0,0
100,5,0,0
100,6,0,0
100,7,0,0
100,8,0,0
100,9,0,0
100,10,0,0
100,11,0,0
100,12,0,0
100,13,0,0
100,14,0,0
100,15,0,0
100,16,84,47
100,17,0,0
100,18,0,0
100,19,67,56
100,20,0,0
100,21,129,42
100,22,0,0
100,23,0,0
100,24,268,22
100,25,33,55
100,26,0,0
100,27,0,0
100,28,0,0
100,29,0,0
100,30,22,30
100,31,1,59
100,32,0,0
100,33,0,0
100,34,0,0
100,35,6,47
100,36,2,122
100,37,120,141
100,38,33,7
100,39,0,0
100,40,0,0
100,41,0,0
100,42,0,0
100,43,0,0
100,44,0,0
101,1,84,51
101,2,0,0
101,3,0,0
101,4,0,0
101,5,0,0
101,6,0,0
101,7,0,0
101,8,0,0
101,9,0,0
101,10,71,54
101,11,0,0
101,12,21,17
101,13,52,51
101,14,0,0
101,15,47,32
101,16,0,0
101,17,151,53
101,18,0,0
101,19,0,0
101,20,0,0
101,21,0,0
101,22,0,0
101,23,0,0
101,24,0,0
101,25,240,23
101,26,0,0
101,27,0,0
101,28,0,0
101,29,39,15
101,30,0,0
101,31,0,0
101,32,3,113
101,33,0,0
101,34,0,0
101,35,0,0
101,36,0,0
101,37,40,14
101,38,1,60
101,39,0,0
101,40,363,51
101,41,48,120
101,42,40,103
101,43,0,0
101,44,0,0
101,45,0,0
101,46,0,0
101,47,0,0
102,1,86,53
102,2,0,0
102,3,0,0
102,4,0,0
102,5,0,0
102,6,0,0
102,7,0,0
102,8,118,77
102,9,20,53
102,10,0,0
102,11,0,0
102,12,0,0
102,13,0,0
102,14,170,57
102,15,0,0
102,16,0,0
102,17,0,0
102,18,0,0
102,19,258,17
102,20,36,16
102,21,5,108
102,22,0,0
102,23,0,0
102,24,0,0
102,25,0,0
102,26,0,0
102,27,0,0
102,28,0,0
102,29,1,76
102,30,0,0
102,31,0,0
102,32,196,175
102,33,0,0
102,34,0,0
102,35,0,0
102,36,0,0
102,37,0,0
102,38,0,0
102,39,0,0
102,40,0,0
102,41,0,0
103,1,0,0
103,2,0,0
103,3,0,0
103,4,0,0
103,5,0,0
103,6,0,0
103,7,0,0
103,8,0,0
103,9,77,80
103,10,148,43
103,11,0,0
103,12,0,0
103,13,0,0
103,14,0,0
103,15,0,0
103,16,0,0
103,17,8,78
103,18,148,25
103,19,0,0
103,20,52,83
103,21,0,0
103,22,0,0
103,23,242,22
103,24,0,0
103,25,0,79
103,26,0,0
103,27,0,0
103,28,0,0
103,29,239,148
103,30,0,0
103,31,0,0
103,32,0,0
103,33,0,0
103,34,0,0
103,35,0,0
103,36,0,0
103,37,0,0
103,38,0,0
104,1,2,25
104,2,150,30
104,3,0,0
104,4,0,0
104,5,0,0
104,6,5,128
104,7,0,0
104,8,0,0
104,9,0,0
104,10,0,0
104,11,214,56
104,12,86,68
104,13,55,41
104,14,0,0
104,15,0,0
104,16,0,0
104,17,156,32
104,18,0,0
104,19,0,0
104,20,117,21
104,21,0,0
104,22,67,75
104,23,32,23
104,24,0,0
104,25,0,0
104,26,0,84
104,27,0,0
104,28,0,0
104,29,2,118
104,30,0,0
104,31,246,23
104,32,240,86
104,33,0,0
104,34,0,0
104,35,0,0
104,36,0,0
104,37,0,0
104,38,0,0
104,39,0,0
104,40,0,0
104,41,0,0
104,42,0,0
104,43,0,0
104,44,0,0
105,1,0,0
105,2,159,36
105,3,0,0
105,4,0,0
105,5,0,0
105,6,0,0
105,7,3,116
105,8,0,0
105,9,0,0
105,10,11,39
105,11,0,0
105,12,0,0
105,13,0,0
105,14,0,0
105,15,225,63
105,16,0,0
105,17,55,59
105,18,99,35
105,19,0,0
105,20,189,40
105,21,0,0
105,22,0,0
105,23,0,0
105,24,0,0
105,25,0,0
105,26,0,0
105,27,0,0
105,28,39,15
105,29,0,0
105,30,38,29
105,31,0,0
105,32,0,0
105,33,1,83
105,34,0,22
105,35,0,47
105,36,0,0
105,37,1,112
105,38,0,0
105,39,278,51
105,40,0,0
105,41,0,0
105,42,0,0
105,43,0,0
105,44,0,0
105,45,0,0
105,46,0,0
105,47,0,0
105,48,0,0
105,49,0,0
106,1,0,0
106,2,153,48
106,3,0,0
106,4,0,0
106,5,0,0
106,6,0,0
106,7,0,0
106,8,0,0
106,9,0,0
106,10,126,71
106,11,0,0
106,12,0,0
106,13,131,96
106,14,0,0
106,15,0,0
106,16,6,121
106,17,0,0
106,18,0,0
106,19,0,0
106,20,0,0
106,21,0,0
106,22,0,0
106,23,0,0
106,24,219,75
106,25,0,0
106,26,63,36
106,27,0,0
106,28,51,53
106,29,61,15
106,30,248,39
106,31,0,0
106,32,0,0
106,33,0,0
106,34,0,0
106,35,0,0
106,36,0,0
106,37,0,0
106,38,0,0
106,39,0,0
106,40,0,0
106,41,0,0
106,42,43,13
106,43,0,0
106,44,41,27
106,45,0,0
106,46,0,0
106,47,0,0
106,48,0,0
106,49,1,69
106,50,0,0
106,51,0,0
106,52,0,0
106,53,0,0
106,54,0,0
106,55,0,0
106,56,0,0
107,1,0,0
107,2,0,0
107,3,0,0
107,4,0,0
107,5,0,0
107,6,119,71
107,7,0,0
107,8,0,0
107,9,0,0
107,10,0,0
107,11,71,38
107,12,44,46
107,13,56,15
107,14,0,0
107,15,0,0
107,16,0,0
107,17,0,0
107,18,0,0
107,19,0,0
107,20,0,0
107,21,0,0
107,22,0,0
107,23,0,0
107,24,26,16
107,25,0,0
107,26,4,5
107,27,0,0
107,28,0,0
107,29,125,24
107,30,0,0
107,31,0,0
107,32,0,0
107,33,0,0
107,34,0,0
107,35,0,0
107,36,0,0
107,37,0,0
107,38,0,0
107,39,0,0
107,40,0,0
107,41,0,0
107,42,0,0
107,43,0,0
108,1,0,2
108,2,6,4
108,3,0,0
108,4,0,0
108,5,8,55
108,6,0,0
108,7,0,0
108,8,0,0
108,9,0,0
108,10,0,0
108,11,0,0
108,12,0,0
108,13,0,0
108,14,265,30
108,15,0,0
108,16,0,0
108,17,0,0
108,18,0,0
108,19,0,0
108,20,0,0
108,21,0,0
108,22,0,0
108,23,35,16
108,24,0,0
108,25,0,0
108,26,0,0
108,27,38,21
108,28,0,0
108,29,0,0
108,30,0,0
108,31,124,33
108,32,0,0
108,33,7,42
108,34,0,0
108,35,0,0
108,36,0,0
108,37,0,0
108,38,0,0
108,39,0,0
108,40,0,0
108,41,0,0
108,42,0,0
109,1,0,0
109,2,0,0
109,3,17,82
109,4,0,0
109,5,0,0
109,6,0,0
109,7,0,0
109,8,0,0
109,9,0,0
109,10,0,0
109,11,0,0
109,12,0,0
109,13,0,0
109,14,0,0
109,15,0,0
109,16,0,0
109,17,0,0
109,18,0,0
109,19,0,0
109,20,62,24
109,21,0,0
109,22,0,0
109,23,0,0
109,24,0,0
109,25,0,0
109,26,8,106
109,27,0,0
109,28,1,92
109,29,157,36
109,30,87,85
109,31,2,12
109,32,14,16
109,33,0,0
109,34,0,0
109,35,0,0
109,36,0,0
110,1,0,0
110,2,0,0
110,3,0,0
110,4,0,0
110,5,0,0
110,6,0,0
110,7,0,0
110,8,0,0
110,9,0,0
110,10,0,0
110,11,0,0
110,12,0,0
110,13,0,0
110,14,0,0
110,15,0,0
110,16,0,0
110,17,0,0
110,18,0,0
110,19,0,0
110,20,57,16
110,21,0,0
110,22,0,0
110,23,0,0
110,24,0,0
110,25,0,0
110,26,0,0
110,27,0,0
110,28,0,0
110,29,177,42
110,30,0,0
110,31,0,0
110,32,0,0
110,33,0,0
110,34,0,0
110,35,0,0
110,36,0,0
110,37,0,0
110,38,177,13
110,39,7,13
110,40,6,84
110,41,0,0
110,42,365,47
110,43,0,0
110,44,0,0
110,45,48,108
111,1,0,0
111,2,0,0
111,3,0,0
111,4,0,0
111,5,16,64
111,6,0,0
111,7,0,0
111,8,0,0
111,9,0,0
111,10,0,0
111,11,0,0
111,12,0,0
111,13,0,0
111,14,0,0
111,15,0,0
111,16,0,0
111,17,140,61
111,18,0,0
111,19,0,0
111,20,0,0
111,21,0,0
111,22,0,0
111,23,60,16
111,24,0,0
111,25,0,0
111,26,0,0
111,27,0,0
111,28,0,0
111,29,0,0
111,30,0,0
111,31,0,0
111,32,0,0
111,33,170,44
111,34,0,0
111,35,0,0
111,36,0,0
111,37,0,0
111,38,0,0
111,39,0,0
111,40,0,0
111,41,0,0
111,42,193,9
111,43,9,11
111,44,0,108
111,45,5,69
111,46,171,121
111,47,0,2
112,1,0,0
112,2,0,0
112,3,9,66
112,4,0,0
112,5,0,0
112,6,0,0
112,7,0,0
112,8,185,83
112,9,0,0
112,10,0,0
112,11,0,0
112,12,0,0
112,13,0,0
112,14,0,0
112,15,0,0
112,16,0,0
112,17,128,53
112,18,0,0
112,19,0,0
112,20,0,0
112,21,0,0
112,22,0,0
112,23,0,0
112,24,0,0
112,25,65,17
112,26,280,22
112,27,0,0
112,28,0,0
112,29,0,0
112,30,0,0
112,31,0,0
112,32,0,0
112,33,0,0
112,34,0,0
112,35,0,0
112,36,0,0
112,37,0,100
112,38,0,0
112,39,0,0
112,40,0,0
112,41,0,0
112,42,0,0
112,43,210,12
112,44,17,20
112,45,0,0
112,46,0,0
112,47,0,0
112,48,195,132
112,49,0,0
112,50,0,8
112,51,0,0
112,52,0,0
113,1,0,0
113,2,0,0
113,3,0,0
113,4,14,65
113,5,0,0
113,6,112,76
113,7,0,0
113,8,0,0
113,9,0,0
113,10,0,0
113,11,0,0
113,12,0,0
113,13,0,0
113,14,0,0
113,15,0,0
113,16,0,0
113,17,0,0
113,18,0,0
113,19,0,0
113,20,0,0
113,21,96,40
113,22,105,56
113,23,0,0
113,24,0,0
113,25,0,0
113,26,0,0
113,27,0,0
113,28,0,0
113,29,0,0
113,30,285,28
113,31,0,0
113,32,0,0
113,33,0,0
113,34,0,0
113,35,0,0
113,36,0,0
113,37,0,0
113,38,0,0
113,39,0,0
113,40,0,0
113,41,0,0
113,42,0,0
113,43,0,100
113,44,0,0
113,45,0,0
113,46,0,0
113,47,0,0
113,48,0,0
113,49,0,0
113,50,0,0
113,51,209,16
113,52,12,23
113,53,0,0
113,54,0,0
113,55,0,0
113,56,0,0
113,57,1,0
113,58,0,0
114,1,0,0
114,2,0,0
114,3,0,0
114,4,0,0
114,5,0,0
114,6,0,0
114,7,0,0
114,8,0,0
114,9,98,75
114,10,0,0
114,11,0,0
114,12,0,0
114,13,0,0
114,14,0,0
114,15,0,0
114,16,0,0
114,17,0,0
114,18,0,0
114,19,0,0
114,20,0,0
114,21,0,0
114,22,0,0
114,23,0,0
114,24,0,0
114,25,0,0
114,26,0,0
114,27,0,0
114,28,0,0
114,29,0,0
114,30,0,0
114,31,0,0
114,32,106,69
114,33,0,0
114,34,0,0
114,35,0,0
114,36,0,0
114,37,0,0
114,38,0,0
114,39,0,0
114,40,0,0
114,41,0,0
114,42,0,0
114,43,0,0
114,44,0,0
114,45,0,0
114,46,183,41
114,47,0,0
114,48,0,0
114,49,1,0
114,50,0,0
114,51,0,0
114,52,0,0
114,53,0,0
115,1,0,0
115,2,0,0
115,3,0,0
115,4,0,0
115,5,0,0
115,6,0,0
115,7,0,0
115,8,0,0
115,9,0,0
115,10,0,0
115,11,0,0
115,12,0,0
115,13,0,0
115,14,0,0
115,15,0,0
115,16,0,0
115,17,0,0
115,18,0,0
115,19,0,0
115,20,0,0
115,21,0,0
115,22,0,0
115,23,0,0
115,24,0,0
115,25,0,0
115,26,0,0
115,27,131,36
115,28,0,0
115,29,0,0
115,30,0,0
115,31,0,0
115,32,0,0
115,33,0,0
115,34,0,0
115,35,0,0
115,36,0,0
115,37,0,0
115,38,0,0
115,39,0,0
115,40,0,0
115,41,0,0
115,42,0,0
115,43,206,27
115,44,0,0
115,45,62,43
115,46,0,0
115,47,0,0
115,48,0,0
116,1,0,0
116,2,0,0
116,3,0,0
116,4,0,0
116,5,0,0
116,6,0,0
116,7,0,0
116,8,0,0
116,9,0,0
116,10,0,0
116,11,0,0
116,12,0,0
116,13,0,0
116,14,0,0
116,15,91,74
116,16,0,0
116,17,0,0
116,18,0,0
116,19,0,0
116,20,0,0
116,21,0,0
116,22,0,0
116,23,0,0
116,24,0,0
116,25,0,0
116,26,137,40
116,27,0,0
116,28,0,0
116,29,0,0
116,30,0,0
116,31,0,0
116,32,0,0
116,33,0,0
116,34,0,0
116,35,0,0
116,36,0,0
116,37,0,0
116,38,0,0
116,39,13,114
116,40,0,0
116,41,0,0
116,42,0,0
116,43,204,49
116,44,0,0
116,45,0,0
116,46,0,0
116,47,0,0
116,48,0,0
116,49,0,0
116,50,0,0
116,51,0,0
116,52,0,0
117,1,4,19
117,2,0,0
117,3,0,0
117,4,0,0
117,5,0,0
117,6,0,0
117,7,0,0
117,8,100,79
117,9,0,0
117,10,0,0
117,11,0,0
117,12,0,0
117,13,0,0
117,14,0,0
117,15,108,37
117,16,0,0
117,17,0,0
117,18,0,0
117,19,0,0
117,20,0,0
117,21,142,10
117,22,0,0
117,23,0,0
117,24,0,0
117,25,0,0
117,26,0,0
117,27,0,0
117,28,0,0
117,29,28,17
117,30,0,0
117,31,0,0
117,32,0,0
117,33,0,0
117,34,55,21
117,35,0,0
117,36,0,0
117,37,0,0
117,38,0,0
117,39,0,0
117,40,0,0
117,41,0,0
117,42,0,0
117,43,0,0
118,1,0,0
118,2,0,0
118,3,0,0
118,4,0,0
118,5,0,0
118,6,0,0
118,7,0,0
118,8,0,0
118,9,0,0
118,10,0,0
118,11,104,61
118,12,0,0
118,13,0,0
118,14,0,0
118,15,0,0
118,16,0,0
118,17,0,0
118,18,0,0
118,19,0,0
118,20,0,0
118,21,0,0
118,22,0,0
118,23,0,0
118,24,0,0
118,25,119,37
118,26,0,0
118,27,0,0
118,28,0,0
118,29,0,0
118,30,0,0
118,31,0,0
118,32,0,0
118,33,0,0
118,34,0,0
118,35,0,0
118,36,0,0
118,37,0,0
118,38,116,7
118,39,0,0
118,40,0,0
118,41,0,0
118,42,22,12
118,43,0,0
118,44,0,0
118,45,0,0
118,46,0,0
118,47,0,0
118,48,0,0
118,49,0,0
118,50,0,0
118,51,0,0
118,52,0,0
118,53,0,0
118,54,0,0
118,55,0,0
118,56,0,0
118,57,0,0
118,58,0,0
118,59,0,0
118,60,0,0
118,61,0,0
119,1,0,0
119,2,0,0
119,3,0,0
119,4,0,0
119,5,0,0
119,6,0,0
119,7,0,0
119,8,0,0
119,9,108,57
119,10,0,0
119,11,0,0
119,12,0,0
119,13,0,0
119,14,0,0
119,15,0,0
119,16,0,0
119,17,0,0
119,18,0,0
119,19,0,0
119,20,0,0
119,21,0,0
119,22,0,0
119,23,274,100
119,24,93,55
119,25,0,0
119,26,0,0
119,27,0,0
119,28,0,0
119,29,0,0
119,30,0,0
119,31,0,0
119,32,0,0
119,33,0,0
119,34,0,0
119,35,0,0
119,36,0,0
119,37,0,0
119,38,100,11
119,39,0,0
119,40,0,0
119,41,0,0
119,42,0,0
119,43,0,0
119,44,0,0
119,45,0,0
119,46,112,14
119,47,0,0
119,48,0,0
119,49,0,0
119,50,0,0
119,51,0,0
119,52,0,0
119,53,0,0
119,54,0,0
119,55,0,0
119,56,0,0
120,1,0,0
120,2,0,0
120,3,0,0
120,4,0,0
120,5,0,0
120,6,0,0
120,7,0,0
120,8,0,0
120,9,0,0
120,10,0,0
120,11,0,0
120,12,0,0
120,13,0,0
120,14,0,0
120,15,0,0
120,16,0,0
120,17,0,0
120,18,0,0
120,19,0,0
120,20,0,0
120,21,0,0
120,22,0,0
120,23,0,0
120,24,0,0
120,25,0,0
120,26,0,0
120,27,0,0
120,28,0,0
120,29,0,0
120,30,0,0
120,31,0,0
120,32,105,52
120,33,0,0
120,34,0,0
120,35,0,0
120,36,0,0
120,37,0,0
120,38,0,0
120,39,0,0
120,40,0,0
120,41,0,0
120,42,0,0
120,43,0,0
120,44,0,0
120,45,0,0
120,46,0,0
120,47,0,0
120,48,0,0
120,49,0,0
120,50,0,0
120,51,0,0
120,52,0,0
120,53,0,0
120,54,0,0
120,55,0,0
120,56,0,0
120,57,0,0
120,58,0,0
120,59,0,0
120,60,0,0
120,61,0,0
120,62,0,0
120,63,0,0
120,64,0,0
120,65,0,0
120,66,0,0
120,67,0,0
121,1,0,0
121,2,0,0
121,3,0,0
121,4,0,0
121,5,0,0
121,6,0,0
121,7,0,0
121,8,0,0
121,9,0,0
121,10,0,0
121,11,0,0
121,12,0,0
121,13,0,0
121,14,0,0
121,15,0,0
121,16,0,0
121,17,0,0
121,18,0,0
121,19,0,0
121,20,0,0
121,21,0,0
121,22,0,0
121,23,0,0
121,24,0,0
121,25,0,0
121,26,0,0
121,27,0,0
121,28,0,0
121,29,0,0
121,30,0,0
121,31,1,135
121,32,0,0
121,33,0,0
121,34,0,0
121,35,0,0
121,36,0,0
121,37,0,0
121,38,0,0
121,39,0,0
121,40,0,0
121,41,0,0
121,42,0,0
121,43,0,0
121,44,0,0
121,45,0,0
121,46,0,0
121,47,0,0
121,48,0,0
121,49,0,0
121,50,0,0
121,51,0,0
121,52,0,0
121,53,0,0
121,54,0,0
121,55,0,0
121,56,0,0
121,57,0,0
121,58,0,0
121,59,0,0
121,60,0,0
121,61,0,0
121,62,0,0
121,63,174,49
121,64,0,0
121,65,0,0
121,66,138,17
121,67,0,0
121,68,0,0
121,69,0,0
121,70,0,0
122,1,0,0
122,2,0,0
122,3,0,0
122,4,0,0
122,5,0,0
122,6,0,0
122,7,0,0
122,8,0,0
122,9,0,0
122,10,0,0
122,11,0,0
122,12,0,0
122,13,0,0
122,14,0,0
122,15,0,0
122,16,0,0
122,17,0,0
122,18,0,0
122,19,0,0
122,20,0,0
122,21,0,0
122,22,0,0
122,23,0,0
122,24,1,136
122,25,0,0
122,26,0,0
122,27,0,0
122,28,0,0
122,29,0,0
122,30,0,0
122,31,0,0
122,32,0,0
122,33,0,0
122,34,0,0
122,35,0,0
122,36,0,0
122,37,0,0
122,38,0,0
122,39,0,0
122,40,0,0
122,41,0,0
122,42,0,0
122,43,0,0
122,44,0,0
122,45,0,0
122,46,0,0
122,47,0,0
122,48,0,0
122,49,0,0
122,50,0,0
122,51,0,0
122,52,0,0
122,53,0,0
122,54,0,0
122,55,0,0
122,56,0,0
122,57,195,40
122,58,0,113
122,59,0,0
122,60,0,0
122,61,0,0
122,62,149,19
122,63,0,0
